,artist,firstName,gender,itemInSession,lastName,length,level,location,sessionId,song,userId
2135,Aqua,Jacob,M,35,Klein,201.92608,paid,"Tampa-St. Petersburg-Clearwater, FL",518,Doctor Jones,73.0
2136,Arctic Monkeys,Jacob,M,36,Klein,193.43628,paid,"Tampa-St. Petersburg-Clearwater, FL",518,From The Ritz To The Rubble,73.0
2137,,,,0,,,paid,,629,,
2138,,,,1,,,paid,,629,,
2139,,Avery,F,2,Watkins,,paid,"San Jose-Sunnyvale-Santa Clara, CA",629,,30.0
2140,The Crests,Avery,F,3,Watkins,182.88281,paid,"San Jose-Sunnyvale-Santa Clara, CA",629,16 Candles,30.0
2141,Onra,Jacob,M,37,Klein,120.94649,paid,"Tampa-St. Petersburg-Clearwater, FL",518,TAKE A RIDE,73.0
2142,Jets To Brazil,Jacob,M,38,Klein,305.73669,paid,"Tampa-St. Petersburg-Clearwater, FL",518,Cat Heaven,73.0
2143,Extreme,Avery,F,4,Watkins,238.99382999999997,paid,"San Jose-Sunnyvale-Santa Clara, CA",629,More Than Words,30.0
2144,John Mayer,Avery,F,5,Watkins,269.71383,paid,"San Jose-Sunnyvale-Santa Clara, CA",629,Heartbreak Warfare,30.0
2145,The Knife,Jacob,M,39,Klein,292.54485,paid,"Tampa-St. Petersburg-Clearwater, FL",518,Silent Shout,73.0
2146,,Samuel,M,0,Gonzalez,,free,"Houston-The Woodlands-Sugar Land, TX",654,,61.0
2147,Nelson Ned,Avery,F,6,Watkins,187.24526,paid,"San Jose-Sunnyvale-Santa Clara, CA",629,Eu Gosto Tanto De Voce,30.0
2148,The Mars Volta,Jacob,M,40,Klein,472.39790999999997,paid,"Tampa-St. Petersburg-Clearwater, FL",518,With Twilight as My Guide,73.0
2149,Cyan Velvet Project,Avery,F,7,Watkins,205.16526000000002,paid,"San Jose-Sunnyvale-Santa Clara, CA",629,Dead Skin (edit),30.0
2150,Tub Ring,Avery,F,8,Watkins,233.69097999999997,paid,"San Jose-Sunnyvale-Santa Clara, CA",629,Invalid,30.0
2151,Thee Silver Mountain Reveries,Jacob,M,41,Klein,587.38893,paid,"Tampa-St. Petersburg-Clearwater, FL",518,Microphones in the Trees,73.0
2152,Red Hot Chili Peppers,Avery,F,9,Watkins,334.65424,paid,"San Jose-Sunnyvale-Santa Clara, CA",629,Snow [Hey Oh] (Album Version),30.0
2153,,Avery,F,10,Watkins,,paid,"San Jose-Sunnyvale-Santa Clara, CA",629,,30.0
2154,,Avery,F,11,Watkins,,paid,"San Jose-Sunnyvale-Santa Clara, CA",629,,30.0
2155,Metallica,Jacob,M,42,Klein,515.2126099999999,paid,"Tampa-St. Petersburg-Clearwater, FL",518,Master Of Puppets,73.0
2156,Bikini Kill,Jacob,M,43,Klein,149.81179,paid,"Tampa-St. Petersburg-Clearwater, FL",518,Reject All American,73.0
2157,The Black Keys,Jacob,M,44,Klein,204.59056999999999,paid,"Tampa-St. Petersburg-Clearwater, FL",518,Every Lasting Light,73.0
2158,Jake Hess,Jacob,M,45,Klein,199.26158999999998,paid,"Tampa-St. Petersburg-Clearwater, FL",518,You And Me Jesus,73.0
2159,B.o.B,Jacob,M,46,Klein,269.63546,paid,"Tampa-St. Petersburg-Clearwater, FL",518,Nothin' On You [feat. Bruno Mars] (Album Version),73.0
2160,Collective Soul,Jacob,M,47,Klein,155.29751000000002,paid,"Tampa-St. Petersburg-Clearwater, FL",518,Reunion (LP Version),73.0
2161,Three Drives,Jacob,M,48,Klein,411.6371,paid,"Tampa-St. Petersburg-Clearwater, FL",518,Greece 2000,73.0
2162,Vanity Fare,Jacob,M,49,Klein,152.86812,paid,"Tampa-St. Petersburg-Clearwater, FL",518,Early In The Morning,73.0
2163,Drake / Kanye West / Lil Wayne / Eminem,Jacob,M,50,Klein,357.66812000000004,paid,"Tampa-St. Petersburg-Clearwater, FL",518,Forever,73.0
2164,,Stefany,F,0,White,,free,"Lubbock, TX",649,,83.0
2165,Aleks Syntek,Stefany,F,1,White,300.14649,free,"Lubbock, TX",649,Tu Necesitas (2008 Digital Remaster),83.0
2166,The Grapes Of Wrath,Stefany,F,2,White,138.05669,free,"Lubbock, TX",649,All The Things I Wasn't,83.0
2167,Rilo Kiley,Stefany,F,3,White,215.64036000000002,free,"Lubbock, TX",649,Silver Lining (Album Version),83.0
2168,Lonnie Gordon,Stefany,F,4,White,181.21098,free,"Lubbock, TX",649,Catch You Baby (Steve Pitron & Max Sanna Radio Edit),83.0
2169,Matt Costa,Ava,F,0,Robinson,246.02077000000003,free,"New Haven-Milford, CT",669,Unfamiliar Faces,50.0
2170,,Ava,F,1,Robinson,,free,"New Haven-Milford, CT",669,,50.0
2171,,,,2,,,free,,669,,
2172,,,,3,,,free,,669,,
2173,,Ava,F,4,Robinson,,free,"New Haven-Milford, CT",669,,50.0
2174,Capital Inicial,Jaleah,F,0,Hayes,228.67546000000002,paid,"San Antonio-New Braunfels, TX",113,FÃÂ¡tima,70.0
2175,,Jaleah,F,1,Hayes,,paid,"San Antonio-New Braunfels, TX",113,,70.0
2176,A Day To Remember,Jaleah,F,2,Hayes,243.22567,paid,"San Antonio-New Braunfels, TX",113,If It Means A Lot To You,70.0
2177,Jack Johnson,Jaleah,F,3,Hayes,236.93016,paid,"San Antonio-New Braunfels, TX",113,Bubble Toes,70.0
2178,Gorillaz,Jaleah,F,4,Hayes,246.17751,paid,"San Antonio-New Braunfels, TX",113,DARE,70.0
2179,Jason Mraz,Jaleah,F,5,Hayes,220.18567000000002,paid,"San Antonio-New Braunfels, TX",113,You And I Both (LP Version),70.0
2180,Ligabue,Jaleah,F,6,Hayes,246.20362999999998,paid,"San Antonio-New Braunfels, TX",113,I duri hanno due cuori,70.0
2181,Steve Miller Band,Jaleah,F,7,Hayes,306.23302,paid,"San Antonio-New Braunfels, TX",113,Abracadabra,70.0
2182,38 Special,Jaleah,F,8,Hayes,280.76363,paid,"San Antonio-New Braunfels, TX",113,Caught Up In You,70.0
2183,Wonderwall,Jaleah,F,9,Hayes,281.02485,paid,"San Antonio-New Braunfels, TX",113,Just More (Album Version),70.0
2184,Pepper,Jaleah,F,10,Hayes,166.32118,paid,"San Antonio-New Braunfels, TX",113,Slave,70.0
2185,Buckcherry,Jaleah,F,11,Hayes,208.66567,paid,"San Antonio-New Braunfels, TX",113,Next 2 You (Album Version),70.0
2186,Travie McCoy,Jaleah,F,12,Hayes,211.12117999999998,paid,"San Antonio-New Braunfels, TX",113,Billionaire [feat. Bruno Mars]  (Explicit Album Version),70.0
2187,OneRepublic,Jaleah,F,13,Hayes,224.67872999999997,paid,"San Antonio-New Braunfels, TX",113,Secrets,70.0
2188,Hawk Nelson,Chloe,F,0,Cuevas,174.81098,paid,"San Francisco-Oakland-Hayward, CA",680,California,49.0
2189,Pearl Jam,Jaleah,F,14,Hayes,258.48118,paid,"San Antonio-New Braunfels, TX",113,Faithful,70.0
2190,JOSEF LOCKE & ORCHESTRA,Chloe,F,1,Cuevas,166.26893,paid,"San Francisco-Oakland-Hayward, CA",680,How Can You Buy Killarney (1992 Digital Remaster),49.0
2191,Project 86,Chloe,F,2,Cuevas,777.58649,paid,"San Francisco-Oakland-Hayward, CA",680,Twenty Three (LP Version),49.0
2192,Daft Punk,Jaleah,F,15,Hayes,536.13669,paid,"San Antonio-New Braunfels, TX",113,Revolution 909 (Roger Sanchez Remix),70.0
2193,,Chloe,F,3,Cuevas,,paid,"San Francisco-Oakland-Hayward, CA",680,,49.0
2194,38 Special,Jaleah,F,16,Hayes,280.76363,paid,"San Antonio-New Braunfels, TX",113,Caught Up In You,70.0
2195,Creedence Clearwater Revival,Chloe,F,4,Cuevas,186.51383,paid,"San Francisco-Oakland-Hayward, CA",680,Proud Mary,49.0
2196,Ill Nino,Jaleah,F,17,Hayes,175.22893,paid,"San Antonio-New Braunfels, TX",113,My Resurrection (Album Version),70.0
2197,The Police,Chloe,F,5,Cuevas,289.85424,paid,"San Francisco-Oakland-Hayward, CA",680,So Lonely,49.0
2198,Bitter:Sweet,Jaleah,F,18,Hayes,160.78322,paid,"San Antonio-New Braunfels, TX",113,Take 2 Blue,70.0
2199,,Adler,M,0,Barrera,,free,"New York-Newark-Jersey City, NY-NJ-PA",248,,100.0
2200,Gustavo Cerati,Adler,M,1,Barrera,249.44281,free,"New York-Newark-Jersey City, NY-NJ-PA",248,Uno Entre 1000,100.0
2201,Limp Bizkit,Adler,M,2,Barrera,270.49751000000003,free,"New York-Newark-Jersey City, NY-NJ-PA",248,Behind Blue Eyes,100.0
2202,,Samuel,M,0,Gonzalez,,free,"Houston-The Woodlands-Sugar Land, TX",252,,61.0
2203,Mikel Erentxun,Samuel,M,1,Gonzalez,178.83383,free,"Houston-The Woodlands-Sugar Land, TX",252,Frases Mudas,61.0
2204,The Gerbils,Martin,M,0,Johnson,27.01016,free,"Minneapolis-St. Paul-Bloomington, MN-WI",250,(iii),55.0
2205,AFI,Martin,M,1,Johnson,190.45832,free,"Minneapolis-St. Paul-Bloomington, MN-WI",250,Girl's Not Grey,55.0
2206,,Jordan,F,0,Hicks,,free,"Salinas, CA",240,,37.0
2207,Lhasa De Sela,Jordan,F,1,Hicks,256.10404,free,"Salinas, CA",240,De cara a la pared,37.0
2208,J.J. Cale,Jordan,F,2,Hicks,150.80444,free,"Salinas, CA",240,Crazy Mama,37.0
2209,Brian Eno,Jordan,F,3,Hicks,265.82159,free,"Salinas, CA",240,An Ending (Ascent) (2005 Digital Remaster),37.0
2210,Hot Hot Heat,Jordan,F,4,Hicks,190.01424,free,"Salinas, CA",240,Soldier In A Box (Album Version),37.0
2211,,Lily,F,0,Burns,,free,"New York-Newark-Jersey City, NY-NJ-PA",287,,32.0
2212,ATB,Ryan,M,0,Smith,209.26649,free,"San Jose-Sunnyvale-Santa Clara, CA",278,You're Not Alone,26.0
2213,,Tegan,F,0,Levine,,free,"Portland-South Portland, ME",279,,80.0
2214,Mt. St. Helens Vietnam Band,Ryan,M,1,Smith,253.6224,free,"San Jose-Sunnyvale-Santa Clara, CA",278,A Year Or Two,26.0
2215,Becky,Ryan,M,2,Smith,245.62892999999997,free,"San Jose-Sunnyvale-Santa Clara, CA",278,Kimi e,26.0
2216,Franz Ferdinand,Ryan,M,3,Smith,254.69342000000003,free,"San Jose-Sunnyvale-Santa Clara, CA",278,This Fire,26.0
2217,Creedence Clearwater Revival,Ryan,M,4,Smith,230.94812000000002,free,"San Jose-Sunnyvale-Santa Clara, CA",278,It's Just A Thought,26.0
2218,Paul Stanley,Tegan,F,1,Levine,187.32363,free,"Portland-South Portland, ME",279,Live To Win,80.0
2219,Benga,Kevin,M,0,Arellano,314.64444,free,"Harrisburg-Carlisle, PA",191,Pleasure,66.0
2220,Basshunter,Kevin,M,1,Arellano,190.17098000000001,free,"Harrisburg-Carlisle, PA",191,Why,66.0
2221,Kings Of Leon,Kevin,M,2,Arellano,231.81016,free,"Harrisburg-Carlisle, PA",191,Use Somebody,66.0
2222,Slim Dusty,Austin,M,0,Rosales,198.922,free,"New York-Newark-Jersey City, NY-NJ-PA",300,Long Black Road,12.0
2223,,Ryan,M,0,Smith,,free,"San Jose-Sunnyvale-Santa Clara, CA",306,,26.0
2224,Dido,Celeste,F,0,Williams,235.57179,free,"Klamath Falls, OR",215,I'm No Angel,53.0
2225,Lifehouse,Celeste,F,1,Williams,195.47383,free,"Klamath Falls, OR",215,You And Me (Wedding Version),53.0
2226,Gary U.S. Bonds,Celeste,F,2,Williams,243.25179,free,"Klamath Falls, OR",215,Angelyne,53.0
2227,Throw Me The Statue,Celeste,F,3,Williams,189.85751000000002,free,"Klamath Falls, OR",215,Noises,53.0
2228,Steely Dan,Mohammad,M,0,Rodriguez,457.89995,free,"Sacramento--Roseville--Arden-Arcade, CA",206,Deacon Blues,88.0
2229,,Ava,F,0,Robinson,,free,"New Haven-Milford, CT",211,,50.0
2230,Arctic Monkeys,Ava,F,1,Robinson,191.26811999999998,free,"New Haven-Milford, CT",211,Old Yellow Bricks,50.0
2231,Sade,Ava,F,2,Robinson,271.96036000000004,free,"New Haven-Milford, CT",211,Hang On To Your Love,50.0
2232,,Ava,F,3,Robinson,,free,"New Haven-Milford, CT",211,,50.0
2233,Florence + The Machine,Bronson,M,0,Harris,219.66322000000002,free,"Eugene, OR",251,Dog Days Are Over (Radio Edit),33.0
2234,,Rylan,M,0,George,,free,"Birmingham-Hoover, AL",233,,16.0
2235,,Maia,F,0,Burke,,free,"Houston-The Woodlands-Sugar Land, TX",230,,51.0
2236,Vinnie Vincent Invasion,Sienna,F,0,Colon,303.12444,free,"Las Cruces, NM",291,Ashes To Ashes (2003 Digital Remaster),81.0
2237,,Evelin,F,0,Ayala,,free,"Milwaukee-Waukesha-West Allis, WI",33,,34.0
2238,,Evelin,F,1,Ayala,,free,"Milwaukee-Waukesha-West Allis, WI",33,,34.0
2239,,Evelin,F,2,Ayala,,free,"Milwaukee-Waukesha-West Allis, WI",33,,34.0
2240,Hellogoodbye;Elliott Yamin,Evelin,F,3,Ayala,218.38322000000002,free,"Milwaukee-Waukesha-West Allis, WI",33,Here (In Your Arms) (Radio Edit),34.0
2241,Kanye West,Evelin,F,4,Ayala,311.92771,free,"Milwaukee-Waukesha-West Allis, WI",33,Stronger,34.0
2242,Interpol,Evelin,F,5,Ayala,247.66648999999998,free,"Milwaukee-Waukesha-West Allis, WI",33,Narc,34.0
2243,Eminem,Evelin,F,6,Ayala,284.18567,free,"Milwaukee-Waukesha-West Allis, WI",33,The Real Slim Shady,34.0
2244,,Kevin,M,0,Arellano,,free,"Harrisburg-Carlisle, PA",308,,66.0
2245,,,,0,,,paid,,130,,
2246,,Avery,F,1,Watkins,,paid,"San Jose-Sunnyvale-Santa Clara, CA",130,,30.0
2247,Carla Bruni,Avery,F,2,Watkins,163.02975,paid,"San Jose-Sunnyvale-Santa Clara, CA",130,Quelqu'un M'a Dit (Album Version),30.0
2248,Toby Keith,Avery,F,3,Watkins,192.31302,paid,"San Jose-Sunnyvale-Santa Clara, CA",130,You Ain't Leavin' (Thank God Are Ya),30.0
2249,Dim Chris_ Thomas Gold,Jizelle,F,0,Benjamin,504.60689,free,"Plymouth, IN",126,Self Control (Laurent Wolf & Anton Wick),2.0
2250,Blue Rodeo,Avery,F,4,Watkins,310.9873,paid,"San Jose-Sunnyvale-Santa Clara, CA",130,Hasn't Hit Me Yet,30.0
2251,,Lily,F,0,Burns,,free,"New York-Newark-Jersey City, NY-NJ-PA",305,,32.0
2252,Evanescence,Lily,F,1,Burns,237.11302,free,"New York-Newark-Jersey City, NY-NJ-PA",305,Bring Me To Life,32.0
2253,BeyoncÃÂ©,Avery,F,5,Watkins,190.06649,paid,"San Jose-Sunnyvale-Santa Clara, CA",130,I'd Rather Go Blind,30.0
2254,Lupe Fiasco,Jizelle,F,1,Benjamin,262.89587,free,"Plymouth, IN",126,Hurt Me Soul (Explicit Album Version),2.0
2255,Deadmau5,Lily,F,2,Burns,296.64608,free,"New York-Newark-Jersey City, NY-NJ-PA",305,Moar Ghosts 'n' Stuff,32.0
2256,Daft Punk,Avery,F,6,Watkins,295.13097999999997,paid,"San Jose-Sunnyvale-Santa Clara, CA",130,Face To Face / Short Circuit,30.0
2257,Jay-Jay Johanson,Jizelle,F,2,Benjamin,381.43955,free,"Plymouth, IN",126,Tell Me When The Party's Over/Prequiem,2.0
2258,Gigi D'agostino,Lily,F,3,Burns,241.73668999999998,free,"New York-Newark-Jersey City, NY-NJ-PA",305,Emotions,32.0
2259,Great Lake Swimmers,Avery,F,7,Watkins,185.46893,paid,"San Jose-Sunnyvale-Santa Clara, CA",130,Falling Into the Sky,30.0
2260,Linkin Park,Lily,F,4,Burns,175.38567,free,"New York-Newark-Jersey City, NY-NJ-PA",305,Lying From You (Album Version),32.0
2261,the bird and the bee,Avery,F,8,Watkins,225.17506,paid,"San Jose-Sunnyvale-Santa Clara, CA",130,My Love,30.0
2262,Martine McCutcheon,Jizelle,F,3,Benjamin,185.05098,free,"Plymouth, IN",126,The Lady Is A Tramp (From 'Babes In Arms'),2.0
2263,Justin Bieber,Lily,F,5,Burns,191.55546,free,"New York-Newark-Jersey City, NY-NJ-PA",305,Love Me,32.0
2264,Leo GarcÃÂ­a,Katherine,F,0,Gay,160.91383000000002,free,"San Antonio-New Braunfels, TX",266,Nadie Salva,57.0
2265,Matt Redman,Avery,F,9,Watkins,289.35791,paid,"San Jose-Sunnyvale-Santa Clara, CA",130,You Never Let Go,30.0
2266,Coldplay,Katherine,F,1,Gay,268.38159,free,"San Antonio-New Braunfels, TX",266,Yellow,57.0
2267,DHT Feat. EdmÃÂ©e,Avery,F,10,Watkins,229.98158999999998,paid,"San Jose-Sunnyvale-Santa Clara, CA",130,Listen To Your Heart,30.0
2268,Tarkan,Avery,F,11,Watkins,194.16771,paid,"San Jose-Sunnyvale-Santa Clara, CA",130,Simarik,30.0
2269,The Rifles,Avery,F,12,Watkins,147.87873000000002,paid,"San Jose-Sunnyvale-Santa Clara, CA",130,For The Meantime,30.0
2270,,Jizelle,F,4,Benjamin,,free,"Plymouth, IN",126,,2.0
2271,The Killers,Avery,F,13,Watkins,491.57179,paid,"San Jose-Sunnyvale-Santa Clara, CA",130,Human,30.0
2272,J. Geils Band,Jizelle,F,5,Benjamin,224.44362999999998,free,"Plymouth, IN",126,Love Stinks,2.0
2273,Shakira,Jizelle,F,6,Benjamin,148.1922,free,"Plymouth, IN",126,Pienso En Ti,2.0
2274,,Jizelle,F,7,Benjamin,,free,"Plymouth, IN",126,,2.0
2275,,,,8,,,free,,126,,
2276,Radiohead,Avery,F,14,Watkins,231.91465,paid,"San Jose-Sunnyvale-Santa Clara, CA",130,(Nice Dream),30.0
2277,,Ryan,M,0,Smith,,free,"San Jose-Sunnyvale-Santa Clara, CA",310,,26.0
2278,,,,9,,,free,,126,,
2279,,,,10,,,free,,126,,
2280,,Jizelle,F,11,Benjamin,,free,"Plymouth, IN",126,,2.0
2281,Muse,Avery,F,15,Watkins,304.84853,paid,"San Jose-Sunnyvale-Santa Clara, CA",130,Uprising,30.0
2282,Spoon,Mohammad,M,0,Rodriguez,222.32771,free,"Sacramento--Roseville--Arden-Arcade, CA",312,The Underdog (Album version),88.0
2283,Blind Pilot,Mohammad,M,1,Rodriguez,195.39546,free,"Sacramento--Roseville--Arden-Arcade, CA",312,Things I Cannot Recall,88.0
2284,Delirious?,Mohammad,M,2,Rodriguez,397.26975,free,"Sacramento--Roseville--Arden-Arcade, CA",312,History Maker,88.0
2285,,Mohammad,M,3,Rodriguez,,free,"Sacramento--Roseville--Arden-Arcade, CA",312,,88.0
2286,Incubus,Kate,F,0,Harrell,237.06077000000002,paid,"Lansing-East Lansing, MI",293,Love Hurts,97.0
2287,No Te Va Gustar,Kate,F,1,Harrell,162.95138,paid,"Lansing-East Lansing, MI",293,No Llegas A MÃÂ­,97.0
2288,Radiohead,Kate,F,2,Harrell,321.27955,paid,"Lansing-East Lansing, MI",293,There_ There,97.0
2289,Nas,Kate,F,3,Harrell,268.7473,paid,"Lansing-East Lansing, MI",293,Black President,97.0
2290,Samajona,Kate,F,4,Harrell,178.36363,paid,"Lansing-East Lansing, MI",293,Shake Your Body,97.0
2291,Chicane,Kate,F,5,Harrell,218.33097999999998,paid,"Lansing-East Lansing, MI",293,Love On The Run,97.0
2292,Lupe Fiasco,Kate,F,6,Harrell,280.52853,paid,"Lansing-East Lansing, MI",293,American Terrorist [feat. Matthew Santos] (Explicit Album Version),97.0
2293,Madonna,Kate,F,7,Harrell,260.75383,paid,"Lansing-East Lansing, MI",293,Beautiful Stranger,97.0
2294,Telex,Kate,F,8,Harrell,352.83546,paid,"Lansing-East Lansing, MI",293,On The Road Again (Pigna People Remix),97.0
2295,Modest Mouse,Kate,F,9,Harrell,209.52771,paid,"Lansing-East Lansing, MI",293,Float On,97.0
2296,Cassandra Wilson,Ryan,M,0,Smith,283.0624,free,"San Jose-Sunnyvale-Santa Clara, CA",322,Dust My Broom,26.0
2297,Eminem / Dina Rae,Kate,F,10,Harrell,350.11872999999997,paid,"Lansing-East Lansing, MI",293,Superman,97.0
2298,Eliza Doolittle,Ryan,M,1,Smith,200.30649,free,"San Jose-Sunnyvale-Santa Clara, CA",322,Police Car,26.0
2299,Vivian Green,Kate,F,11,Harrell,336.43057000000005,paid,"Lansing-East Lansing, MI",293,Love For Sale,97.0
2300,Dean Martin,Kate,F,12,Harrell,185.83465,paid,"Lansing-East Lansing, MI",293,Non Dimenticar,97.0
2301,Skid Row,Kate,F,13,Harrell,218.64444,paid,"Lansing-East Lansing, MI",293,Swallow Me (The Real You),97.0
2302,Destroy The Runner,Kate,F,14,Harrell,232.09751,paid,"Lansing-East Lansing, MI",293,Mr. And Mrs. Cuckoldom,97.0
2303,BjÃÂ¶rk,Kate,F,15,Harrell,348.57751,paid,"Lansing-East Lansing, MI",293,Undo,97.0
2304,Green Day,Kate,F,16,Harrell,213.02812000000003,paid,"Lansing-East Lansing, MI",293,Give Me Novacaine [feat. Green Day & The Cast Of American Idiot] (Album Version),97.0
2305,23 Skidoo,Kate,F,17,Harrell,236.56444,paid,"Lansing-East Lansing, MI",293,S-Matrix (Part 1 - A Winter Ritual),97.0
2306,Thurston Moore,Kate,F,18,Harrell,139.98975,paid,"Lansing-East Lansing, MI",293,Feathers,97.0
2307,,Kate,F,19,Harrell,,paid,"Lansing-East Lansing, MI",293,,97.0
2308,,Kate,F,20,Harrell,,paid,"Lansing-East Lansing, MI",293,,97.0
2309,Irma Thomas,Kate,F,21,Harrell,180.50567,paid,"Lansing-East Lansing, MI",293,Anyone Who Knows What Love Is (Will Understand),97.0
2310,Micatone,Kate,F,22,Harrell,379.68934,paid,"Lansing-East Lansing, MI",293,Nomad,97.0
2311,Jonathan Coulton,Kate,F,23,Harrell,182.7522,paid,"Lansing-East Lansing, MI",293,Still Alive,97.0
2312,Deftones,Kate,F,24,Harrell,321.98485,paid,"Lansing-East Lansing, MI",293,The Chauffeur (Remastered Version),97.0
2313,Telepopmusik,Kate,F,25,Harrell,332.95628,paid,"Lansing-East Lansing, MI",293,Love Can Damage Your Health,97.0
2314,Monsters Of Folk,Kate,F,26,Harrell,307.01669,paid,"Lansing-East Lansing, MI",293,Dear God (Sincerely M.O.F.),97.0
2315,The All-American Rejects,Kate,F,27,Harrell,220.00281,paid,"Lansing-East Lansing, MI",293,Change Your Mind,97.0
2316,Masta Killa,Kate,F,28,Harrell,195.70893,paid,"Lansing-East Lansing, MI",293,Ringing Bells,97.0
2317,Adelitas Way,Kate,F,29,Harrell,192.26077,paid,"Lansing-East Lansing, MI",293,Invincible (WWE Superstars Theme Song) (Explicit),97.0
2318,Feral Children,Kate,F,30,Harrell,194.5073,paid,"Lansing-East Lansing, MI",293,Saint,97.0
2319,Fusebox,Kate,F,31,Harrell,246.04689,paid,"Lansing-East Lansing, MI",293,My Everything (Lost In Worship Album Version),97.0
2320,3OH!3,Kate,F,32,Harrell,205.81832,paid,"Lansing-East Lansing, MI",293,STILLAROUND [BIGMIX] (Bonus Version),97.0
2321,Radiohead,Kate,F,33,Harrell,129.56689,paid,"Lansing-East Lansing, MI",293,Faust Arp,97.0
2322,Jaci Velasquez,Kate,F,34,Harrell,200.95955,paid,"Lansing-East Lansing, MI",293,Something (Album Version),97.0
2323,Fernando Ubiergo,Kate,F,35,Harrell,173.7922,paid,"Lansing-East Lansing, MI",293,Yo Pienso En Ti,97.0
2324,Air Supply,Rylan,M,0,George,361.24689,free,"Birmingham-Hoover, AL",315,It's Never Too Late (Album Version),16.0
2325,Death Cab for Cutie,Kate,F,36,Harrell,229.66812000000002,paid,"Lansing-East Lansing, MI",293,Cath... (Album Version),97.0
2326,Eminem / Nate Dogg,Rylan,M,1,George,297.9522,free,"Birmingham-Hoover, AL",315,'Till I Collapse,16.0
2327,Philippe Rochard,Kate,F,37,Harrell,360.51546,paid,"Lansing-East Lansing, MI",293,Crumpshit,97.0
2328,Weezer,Kate,F,38,Harrell,199.94077,paid,"Lansing-East Lansing, MI",293,Island In The Sun,97.0
2329,Nando Reis,Kate,F,39,Harrell,254.6673,paid,"Lansing-East Lansing, MI",293,"A Letra ""A",97.0
2330,Aborted,Kate,F,40,Harrell,267.78077,paid,"Lansing-East Lansing, MI",293,Skullfuck Crescendo,97.0
2331,Walter Beasley,Kate,F,41,Harrell,287.08526,paid,"Lansing-East Lansing, MI",293,Killing Me Softly,97.0
2332,Enigma,Kate,F,42,Harrell,262.71302000000003,paid,"Lansing-East Lansing, MI",293,Knocking On Forbidden Doors,97.0
2333,Neil Diamond,Kate,F,43,Harrell,194.40281000000002,paid,"Lansing-East Lansing, MI",293,Song Sung Blue,97.0
2334,Deftones,Kate,F,44,Harrell,307.3824,paid,"Lansing-East Lansing, MI",293,If Only Tonight We Could Sleep (Remastered Version),97.0
2335,Gorillaz,Kate,F,45,Harrell,284.94322,paid,"Lansing-East Lansing, MI",293,Double Bass,97.0
2336,Will Young,Kate,F,46,Harrell,213.55057000000002,paid,"Lansing-East Lansing, MI",293,Leave Right Now,97.0
2337,Guns N' Roses,Kate,F,47,Harrell,591.9603599999999,paid,"Lansing-East Lansing, MI",293,Estranged,97.0
2338,Harmonia,Kate,F,48,Harrell,655.77751,paid,"Lansing-East Lansing, MI",293,Sehr kosmisch,97.0
2339,Alanis Morissette,Kate,F,49,Harrell,236.45995,paid,"Lansing-East Lansing, MI",293,Ironic (Acoustic Album Version),97.0
2340,MichÃÂ¨le Arnaud,Kate,F,50,Harrell,105.50811999999999,paid,"Lansing-East Lansing, MI",293,Chanson Sur Une Seule Note Samba De Uma Nota So,97.0
2341,Nicola Marchioro,Kate,F,51,Harrell,201.1424,paid,"Lansing-East Lansing, MI",293,Lumidee,97.0
2342,,Kate,F,52,Harrell,,paid,"Lansing-East Lansing, MI",293,,97.0
2343,Pantera,Kate,F,53,Harrell,346.51383,paid,"Lansing-East Lansing, MI",293,Cemetary Gates (LP Version),97.0
2344,Godsmack,Kate,F,54,Harrell,235.93751,paid,"Lansing-East Lansing, MI",293,Speak,97.0
2345,Gorillaz,Kate,F,55,Harrell,357.61587000000003,paid,"Lansing-East Lansing, MI",293,Clint Eastwood (Explicit),97.0
2346,,Ryann,F,0,Smith,,free,"Palestine, TX",91,,92.0
2347,Ray Barretto,Ryann,F,1,Smith,251.79382999999999,free,"Palestine, TX",91,Indestructible,92.0
2348,Usher featuring will.i.am,Ryann,F,2,Smith,395.72853,free,"Palestine, TX",91,OMG,92.0
2349,Mates of State,Kate,F,56,Harrell,227.36934,paid,"Lansing-East Lansing, MI",293,Parachutes (Funeral Song) (LP Version),97.0
2350,Angelo D'Onorio,Kate,F,57,Harrell,399.98649,paid,"Lansing-East Lansing, MI",293,Ain't No One Like You,97.0
